arquitetura,cenario,hora,agente,barra,potencia_disponivel_kw,potencia_gerada_kw,potencia_cortada_kw,fracao_de_curtailment_rho,tensao_inicial_pu,tensao_final_pu,tensao_maxima_barras_pv_pu,tensao_maxima_rede_pu,posicao_no_grafo,eh_lider,particao_final,razao_de_curtailment_r,iteracoes,status,status_eletrico,eletrico_satisfeito,consenso_satisfeito,atingiu_k_max,erro_de_consenso_global_final,erro_de_consenso_max_intra_particao_final,mensagens_do_canal_tentadas,mensagens_do_canal_entregues,mensagens_do_canal_perdidas,mensagens_do_canal_pendentes,violacao_real_apos_controle,sigma_r_global_hora,sigma_r_por_particao_hora
leaderless,C3_lider_curta,3,pv1,824,-0.0,-0.0,0.0,0.0,1.043441305274198,1.043441305274198,1.0450071878057714,1.0505949776249717,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,3,pv3,828,-0.0,-0.0,0.0,0.0,1.043309560339792,1.043309560339792,1.0450071878057714,1.0505949776249717,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,3,pv4,830,-0.0,-0.0,0.0,0.0,1.0401455535283302,1.0401455535283302,1.0450071878057714,1.0505949776249717,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,3,pv5,850,-0.0,-0.0,0.0,0.0,1.0450071878057714,1.0450071878057714,1.0450071878057714,1.0505949776249717,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,3,pv6,832,-0.0,-0.0,0.0,0.0,1.0349270553472671,1.0349270553472671,1.0450071878057714,1.0505949776249717,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,4,pv2,816,-0.0,-0.0,0.0,0.0,1.045026523122921,1.045026523122921,1.045076338566197,1.0505970879234294,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,4,pv1,824,-0.0,-0.0,0.0,0.0,1.0435194219130084,1.0435194219130084,1.045076338566197,1.0505970879234294,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,4,pv3,828,-0.0,-0.0,0.0,0.0,1.0433884088314556,1.0433884088314556,1.045076338566197,1.0505970879234294,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,4,pv4,830,-0.0,-0.0,0.0,0.0,1.0402420990252506,1.0402420990252506,1.045076338566197,1.0505970879234294,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,4,pv5,850,-0.0,-0.0,0.0,0.0,1.045076338566197,1.045076338566197,1.045076338566197,1.0505970879234294,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,4,pv6,832,-0.0,-0.0,0.0,0.0,1.035054956170032,1.035054956170032,1.045076338566197,1.0505970879234294,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,5,pv2,816,-0.0,-0.0,0.0,0.0,1.046437942275659,1.046437942275659,1.0464804756969757,1.05063939179868,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,5,pv1,824,-0.0,-0.0,0.0,0.0,1.0450850714048536,1.0450850714048536,1.0464804756969757,1.05063939179868,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,5,pv3,828,-0.0,-0.0,0.0,0.0,1.044968726726859,1.044968726726859,1.0464804756969757,1.05063939179868,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,5,pv4,830,-0.0,-0.0,0.0,0.0,1.0421771197491476,1.0421771197491476,1.0464804756969757,1.05063939179868,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,5,pv5,850,-0.0,-0.0,0.0,0.0,1.0464804756969757,1.0464804756969757,1.0464804756969757,1.05063939179868,5.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,5,pv6,832,-0.0,-0.0,0.0,0.0,1.0376184354041749,1.0376184354041749,1.0464804756969757,1.05063939179868,6.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,6,pv2,816,15.625241782068514,15.625241782068514,0.0,0.0,1.0483407437819094,1.0483407437819094,1.0483782454548018,1.0506384889471005,1.0,True,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,6,pv1,824,18.7503236717592,18.7503236717592,0.0,0.0,1.0471579048369506,1.0471579048369506,1.0483782454548018,1.0506384889471005,2.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,6,pv3,828,12.500217712144039,12.500217712144039,0.0,0.0,1.0470455387298745,1.0470455387298745,1.0483782454548018,1.0506384889471005,3.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,6,pv4,830,16.250349249231203,16.250349249231203,0.0,0.0,1.0442222095150686,1.0442222095150686,1.0483782454548018,1.0506384889471005,4.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,6,pv5,850,11.250173385025839,11.250173385025839,0.0,0.0,1.0483782454548018,1.0483782454548018,1.0483782454548018,1.0506384889471005,5.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,6,pv6,832,14.375428037447017,14.375428037447017,0.0,0.0,1.0393165620198634,1.0393165620198634,1.0483782454548018,1.0506384889471005,6.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,7,pv2,816,46.87517293313687,18.61656406957986,28.258608863557008,0.6028480375417025,1.0562538666391141,1.050465171521414,1.0504945077928125,1.0507967743424314,1.0,True,0.0,0.6028480983710784,112.0,convergiu,convergiu,True,False,False,0.005628675277476607,0.005628675277476607,,,,,False,0.0056286640961646,[0.005629]
leaderless,C3_lider_curta,7,pv1,824,56.25022149623055,22.921835003325622,33.328386492904926,0.592502246903081,1.0558852978158424,1.0495318067162607,1.0504945077928125,1.0507967743424314,2.0,False,0.0,0.5925023156600073,112.0,convergiu,convergiu,True,False,False,0.005628675277476607,0.005628675277476607,,,,,False,0.0056286640961646,[0.005629]
leaderless,C3_lider_curta,7,pv3,828,37.5001485947879,15.481335540859565,22.018813053928337,0.5871659512259305,1.0558243986090117,1.0494385326020443,1.0504945077928125,1.0507967743424314,3.0,False,0.0,0.5871660214431444,112.0,convergiu,convergiu,True,False,False,0.005628675277476607,0.005628675277476607,,,,,False,0.0056286640961646,[0.005629]
leaderless,C3_lider_curta,7,pv4,830,48.75022589866941,20.13155181872286,28.618674079946555,0.5870469196890805,1.0539937130575454,1.0470467783556865,1.0504945077928125,1.0507967743424314,4.0,False,0.0,0.5870470044473717,112.0,convergiu,convergiu,True,False,False,0.005628675277476607,0.005628675277476607,,,,,False,0.0056286640961646,[0.005629]
leaderless,C3_lider_curta,7,pv5,850,33.75012402307615,13.764232247544683,19.985891775531464,0.5921723328187174,1.056261646345798,1.0504945077928125,1.0504945077928125,1.0507967743424314,5.0,False,0.0,0.5921723950367236,112.0,convergiu,convergiu,True,False,False,0.005628675277476607,0.005628675277476607,,,,,False,0.0056286640961646,[0.005629]
leaderless,C3_lider_curta,7,pv6,832,43.12526281682057,17.81554256744698,25.309720249373594,0.586888373065498,1.0502737503980764,1.0428373103003943,1.0504945077928125,1.0507967743424314,6.0,False,0.0,0.5868884870772728,112.0,convergiu,convergiu,True,False,False,0.005628675277476607,0.005628675277476607,,,,,False,0.0056286640961646,[0.005629]
leaderless,C3_lider_curta,8,pv2,816,85.41699518351156,37.76369215885982,47.65330302465174,0.5578900824506071,1.0600225764112021,1.0504587822863145,1.0504888723268433,1.0507773511993275,1.0,True,0.0,0.557890182419464,71.0,convergiu,convergiu,True,False,False,0.006457805843715731,0.006457805843715731,,,,,False,0.00645778290536155,[0.006458]
leaderless,C3_lider_curta,8,pv1,824,102.5004218229993,46.50469541302022,55.99572640997908,0.546297408824497,1.0599113579217716,1.0494133938882992,1.0504888723268433,1.0507773511993275,2.0,False,0.0,0.546297521649951,71.0,convergiu,convergiu,True,False,False,0.006457805843715731,0.006457805843715731,,,,,False,0.00645778290536155,[0.006458]
leaderless,C3_lider_curta,8,pv3,828,68.33361550646674,31.409825213160943,36.9237902933058,0.540345804005245,1.05985117379965,1.0492998340560133,1.0504888723268433,1.0507773511993275,3.0,False,0.0,0.5403459193493357,71.0,convergiu,convergiu,True,False,False,0.006457805843715731,0.006457805843715731,,,,,False,0.00645778290536155,[0.006458]
leaderless,C3_lider_curta,8,pv4,830,88.83371850555443,40.87413459822744,47.95958390732699,0.53988026007811,1.05772811502514,1.0462548269136773,1.0504888723268433,1.0507773511993275,4.0,False,0.0,0.5398804048074185,71.0,convergiu,convergiu,True,False,False,0.006457805843715731,0.006457805843715731,,,,,False,0.00645778290536155,[0.006458]
leaderless,C3_lider_curta,8,pv5,850,61.500235620248745,27.979467671355017,33.52076794889373,0.5450509467027748,1.0600169249791909,1.0504888723268433,1.0504888723268433,1.0507773511993275,5.0,False,0.0,0.5450510491679665,71.0,convergiu,convergiu,True,False,False,0.006457805843715731,0.006457805843715731,,,,,False,0.00645778290536155,[0.006458]
leaderless,C3_lider_curta,8,pv6,832,78.58368138197022,36.219477130947766,42.36420425102246,0.539096502049424,1.0527861135197867,1.0405174242811683,1.0504888723268433,1.0507773511993275,6.0,False,0.0,0.539096712014592,71.0,convergiu,convergiu,True,False,False,0.006457805843715731,0.006457805843715731,,,,,False,0.00645778290536155,[0.006458]
leaderless,C3_lider_curta,9,pv2,816,109.37601310477916,43.85661746808266,65.5193956366965,0.5990288168021676,1.0634560310644599,1.050455192632807,1.050485530723397,1.0507687603937348,1.0,True,0.0,0.599028925784036,59.0,convergiu,convergiu,True,False,False,0.007244773301627788,0.007244773301627788,,,,,False,0.007244744807660044,[0.007245]
leaderless,C3_lider_curta,9,pv1,824,131.25131079088754,54.29578728987616,76.95552350101138,0.5863218189255889,1.0636450085593006,1.049374070465468,1.050485530723397,1.0507687603937348,2.0,False,0.0,0.5863219425184911,59.0,convergiu,convergiu,True,False,False,0.007244773301627788,0.007244773301627788,,,,,False,0.007244744807660044,[0.007245]
leaderless,C3_lider_curta,9,pv3,828,87.50087713617727,36.760411438833685,50.74046569734358,0.5798850968193269,1.0635972316987168,1.049253909669607,1.050485530723397,1.0507687603937348,3.0,False,0.0,0.5798852235318327,59.0,convergiu,convergiu,True,False,False,0.007244773301627788,0.007244773301627788,,,,,False,0.007244744807660044,[0.007245]
leaderless,C3_lider_curta,9,pv4,830,113.75120271145519,47.882755265647305,65.86844744580789,0.5790569900713987,1.0615841263923187,1.0459946177608517,1.050485530723397,1.0507687603937348,4.0,False,0.0,0.579057151711106,59.0,convergiu,convergiu,True,False,False,0.007244773301627788,0.007244773301627788,,,,,False,0.007244744807660044,[0.007245]
leaderless,C3_lider_curta,9,pv5,850,78.75072660212736,32.74787341047341,46.00285319165395,0.5841577127097466,1.063437708519427,1.050485530723397,1.050485530723397,1.0507687603937348,5.0,False,0.0,0.5841578252867985,59.0,convergiu,convergiu,True,False,False,0.007244773301627788,0.007244773301627788,,,,,False,0.007244744807660044,[0.007245]
leaderless,C3_lider_curta,9,pv6,832,100.62608269869301,42.519329479576,58.10675321911701,0.5774519620583298,1.056404228700457,1.0397522203228986,1.050485530723397,1.0507687603937348,6.0,False,0.0,0.577452203849646,59.0,convergiu,convergiu,True,False,False,0.007244773301627788,0.007244773301627788,,,,,False,0.007244744807660044,[0.007245]
leaderless,C3_lider_curta,10,pv2,816,122.91832475882163,50.032185987565406,72.88613877125621,0.5929638609076289,1.064798882698967,1.0504533639523752,1.0504839425460843,1.0507605965094593,1.0,True,0.0,0.5929639776190109,54.0,convergiu,convergiu,True,False,False,0.008129343255192512,0.008129343255192512,,,,,False,0.008129308747659261,[0.008129]
leaderless,C3_lider_curta,10,pv1,824,147.5021567057664,62.0883646451559,85.41379206061049,0.5790679567513672,1.0650831816200739,1.049336340493057,1.0504839425460843,1.0507605965094593,2.0,False,0.0,0.5790680893635459,54.0,convergiu,convergiu,True,False,False,0.008129343255192512,0.008129343255192512,,,,,False,0.008129308747659261,[0.008129]
leaderless,C3_lider_curta,10,pv3,828,98.33477677714646,42.07151453449501,56.26326224265145,0.572160233635094,1.0650361551409906,1.0492095640630028,1.0504839425460843,1.0507605965094593,3.0,False,0.0,0.5721603697759889,54.0,convergiu,convergiu,True,False,False,0.008129343255192512,0.008129343255192512,,,,,False,0.008129308747659261,[0.008129]
leaderless,C3_lider_curta,10,pv4,830,127.83531369216493,54.85452805980536,72.98078563235957,0.5708967336249238,1.0629336672519711,1.045736032407167,1.0504839425460843,1.0507605965094593,4.0,False,0.0,0.5708969104429287,54.0,convergiu,convergiu,True,False,False,0.008129343255192512,0.008129343255192512,,,,,False,0.008129308747659261,[0.008129]
leaderless,C3_lider_curta,10,pv5,850,88.50118918741757,37.538060510281234,50.96312867713633,0.5758467024461984,1.0647757090247283,1.0504839425460843,1.0504839425460843,1.0507605965094593,5.0,False,0.0,0.5758468235857546,54.0,convergiu,convergiu,True,False,False,0.008129343255192512,0.008129343255192512,,,,,False,0.008129308747659261,[0.008129]
leaderless,C3_lider_curta,10,pv6,832,113.08509904362477,48.825487655153495,64.25961138847127,0.5682409180103309,1.0573508157047873,1.038989321502881,1.0504839425460843,1.0507605965094593,6.0,False,0.0,0.568241191208418,54.0,convergiu,convergiu,True,False,False,0.008129343255192512,0.008129343255192512,,,,,False,0.008129308747659261,[0.008129]
leaderless,C3_lider_curta,11,pv2,816,125.00095873911954,69.85159576404908,55.14936297507046,0.44119140454552186,1.0612357751532167,1.0504631344882076,1.050494324412109,1.050740316422994,1.0,True,0.0,0.441191519900009,52.0,convergiu,convergiu,True,False,False,0.00785722036467084,0.00785722036467084,,,,,False,0.007857176345939843,[0.007857]
leaderless,C3_lider_curta,11,pv1,824,150.0012375662587,85.86688080265078,64.13435676360793,0.4275587217817705,1.0610597800948303,1.0492354390580063,1.050494324412109,1.050740316422994,2.0,False,0.0,0.4275588508746698,52.0,convergiu,convergiu,True,False,False,0.00785722036467084,0.00785722036467084,,,,,False,0.007857176345939843,[0.007857]
leaderless,C3_lider_curta,11,pv3,828,100.0008274325867,57.93245117485716,42.06837625772955,0.4206801494440946,1.0609726005620694,1.0490884003340664,1.050494324412109,1.050740316422994,3.0,False,0.0,0.4206802817315586,52.0,convergiu,convergiu,True,False,False,0.00785722036467084,0.00785722036467084,,,,,False,0.007857176345939843,[0.007857]
leaderless,C3_lider_curta,11,pv4,830,130.00110051124636,75.44763183102694,54.553468680219424,0.41963832747808744,1.0578779563947016,1.0449627923354818,1.050494324412109,1.050740316422994,4.0,False,0.0,0.41963851433319227,52.0,convergiu,convergiu,True,False,False,0.00785722036467084,0.00785722036467084,,,,,False,0.007857176345939843,[0.007857]
leaderless,C3_lider_curta,11,pv5,850,90.00068759882689,51.76426064985503,38.236426948971854,0.4248458242449265,1.0612265551144426,1.050494324412109,1.050494324412109,1.050740316422994,5.0,False,0.0,0.42484594250444646,52.0,convergiu,convergiu,True,False,False,0.00785722036467084,0.00785722036467084,,,,,False,0.007857176345939843,[0.007857]
leaderless,C3_lider_curta,11,pv6,832,115.00091043703964,66.97571579699435,48.025194640045285,0.4176067539525074,1.0504893452397301,1.0366916572775764,1.050494324412109,1.050740316422994,6.0,False,0.0,0.41760708204425895,52.0,convergiu,convergiu,True,False,False,0.00785722036467084,0.00785722036467084,,,,,False,0.007857176345939843,[0.007857]
leaderless,C3_lider_curta,12,pv2,816,114.58396778268269,73.41529493210416,41.16867285057853,0.35928813683590155,1.058475998052387,1.0504644472196398,1.0504957325254483,1.050736630520015,1.0,True,0.0,0.3592882464033545,54.0,convergiu,convergiu,True,False,False,0.007378864942529764,0.007378864942529764,,,,,False,0.00737882142949569,[0.007379]
leaderless,C3_lider_curta,12,pv1,824,137.5008116988172,89.88317696278303,47.61763473603416,0.34630790458180766,1.0580095021842804,1.049217188248145,1.0504957325254483,1.050736630520015,2.0,False,0.0,0.3463080264597724,54.0,convergiu,convergiu,True,False,False,0.007378864942529764,0.007378864942529764,,,,,False,0.00737882142949569,[0.007379]
leaderless,C3_lider_curta,12,pv3,828,91.6672098171829,60.52871081789685,31.138498999286043,0.33969057883591347,1.0579033715498904,1.0490666577197334,1.0504957325254483,1.050736630520015,3.0,False,0.0,0.33969070359387304,54.0,convergiu,convergiu,True,False,False,0.007378864942529764,0.007378864942529764,,,,,False,0.00737882142949569,[0.007379]
leaderless,C3_lider_curta,12,pv4,830,119.16742071272449,78.78413221559785,40.38328849712664,0.3388784177240002,1.054431394389475,1.0448300680154592,1.0504957325254483,1.050736630520015,4.0,False,0.0,0.3388785983249412,54.0,convergiu,convergiu,True,False,False,0.007378864942529764,0.007378864942529764,,,,,False,0.00737882142949569,[0.007379]
leaderless,C3_lider_curta,12,pv5,850,82.50045501033613,54.10667388983352,28.393781120502602,0.3441650340094955,1.0584772347635696,1.0504957325254483,1.0504957325254483,1.050736630520015,5.0,False,0.0,0.34416514571883594,54.0,convergiu,convergiu,True,False,False,0.007378864942529764,0.007378864942529764,,,,,False,0.00737882142949569,[0.007379]
leaderless,C3_lider_curta,12,pv6,832,105.41738626804568,69.84755106613228,35.56983520191339,0.3374187309590712,1.046558038011867,1.0363023967115843,1.0504957325254483,1.050736630520015,6.0,False,0.0,0.3374190582895849,54.0,convergiu,convergiu,True,False,False,0.007378864942529764,0.007378864942529764,,,,,False,0.00737882142949569,[0.007379]
leaderless,C3_lider_curta,13,pv2,816,91.66698437003414,67.30899929013395,24.35798507990019,0.2657224424440966,1.0551908300164146,1.0504611846929541,1.0504922640177423,1.0507436936124213,1.0,True,0.0,0.26572255264309524,60.0,convergiu,convergiu,True,False,False,0.006551038601309122,0.006551038601309122,,,,,False,0.006551001604958458,[0.006551]
leaderless,C3_lider_curta,13,pv1,824,110.00040441486036,82.06444894085253,27.935955474007827,0.2539621755620351,1.05443747989816,1.0492483036930849,1.0504922640177423,1.0507436936124213,2.0,False,0.0,0.25396229788982355,60.0,convergiu,convergiu,True,False,False,0.006551038601309122,0.006551038601309122,,,,,False,0.006551001604958458,[0.006551]
leaderless,C3_lider_curta,13,pv3,828,73.33360442743486,55.154175873095454,18.17942855433941,0.2479002572102729,1.0543195760670518,1.0491042757342555,1.0504922640177423,1.0507436936124213,3.0,False,0.0,0.24790038204556458,60.0,convergiu,convergiu,True,False,False,0.006551038601309122,0.006551038601309122,,,,,False,0.006551001604958458,[0.006551]
leaderless,C3_lider_curta,13,pv4,830,95.33373708087281,71.74546063071719,23.588276450155618,0.24742825090571657,1.0507455019405458,1.045079855132104,1.0504922640177423,1.0507436936124213,4.0,False,0.0,0.24742842536577986,60.0,convergiu,convergiu,True,False,False,0.006551038601309122,0.006551038601309122,,,,,False,0.006551001604958458,[0.006551]
leaderless,C3_lider_curta,13,pv5,850,66.0002278414651,49.3228755885073,16.677352252957803,0.25268617132910615,1.0552041870019542,1.0504922640177423,1.0504922640177423,1.0507436936124213,5.0,False,0.0,0.25268628303855856,60.0,convergiu,convergiu,True,False,False,0.006551038601309122,0.006551038601309122,,,,,False,0.006551001604958458,[0.006551]
leaderless,C3_lider_curta,13,pv6,832,84.33378907349126,63.52884652165419,20.804942551837073,0.24669728932401097,1.0431065535815962,1.0370543284934872,1.0504922640177423,1.0507436936124213,6.0,False,0.0,0.24669759037752895,60.0,convergiu,convergiu,True,False,False,0.006551038601309122,0.006551038601309122,,,,,False,0.006551001604958458,[0.006551]
leaderless,C3_lider_curta,14,pv2,816,62.500202384307,51.34325755776803,11.156944826538975,0.1785104281295353,1.0526136226473168,1.0504672779172315,1.0504977861724873,1.0507655989240539,1.0,True,0.0,0.17851053918091536,68.0,convergiu,convergiu,True,False,False,0.005932245094882164,0.005932245094882164,,,,,False,0.005932217401250338,[0.005932]
leaderless,C3_lider_curta,14,pv1,824,75.00026022049668,62.424517447987064,12.57574277250962,0.16767586508380233,1.051699638147051,1.0493458299364011,1.0504977861724873,1.0507655989240539,2.0,False,0.0,0.16767598853040805,68.0,convergiu,convergiu,True,False,False,0.005932245094882164,0.005932245094882164,,,,,False,0.005932217401250338,[0.005932]
leaderless,C3_lider_curta,14,pv3,828,50.00017464108199,41.896386337697045,8.103788303384945,0.16207507442449856,1.051584134780224,1.0492185478025784,1.0504977861724873,1.0507655989240539,3.0,False,0.0,0.16207519996793318,68.0,convergiu,convergiu,True,False,False,0.005932245094882164,0.005932245094882164,,,,,False,0.005932217401250338,[0.005932]
leaderless,C3_lider_curta,14,pv4,830,65.00026956577598,54.478970354412425,10.521299211363555,0.16186530679612104,1.0483035673740253,1.0457345610855258,1.0504977861724873,1.0507655989240539,4.0,False,0.0,0.16186547043034483,68.0,convergiu,convergiu,True,False,False,0.005932245094882164,0.005932245094882164,,,,,False,0.005932217401250338,[0.005932]
leaderless,C3_lider_curta,14,pv5,850,45.00014513832714,37.480902426660755,7.5192427116663865,0.16709363140730424,1.0526360952837714,1.0504977861724873,1.0504977861724873,1.0507655989240539,5.0,False,0.0,0.16709374355466602,68.0,convergiu,convergiu,True,False,False,0.005932245094882164,0.005932245094882164,,,,,False,0.005932217401250338,[0.005932]
leaderless,C3_lider_curta,14,pv6,832,57.50032271332255,48.20883864406236,9.291484069260186,0.16158986673339323,1.041720637091087,1.038975961817025,1.0504977861724873,1.0507655989240539,6.0,False,0.0,0.16159012038218343,68.0,convergiu,convergiu,True,False,False,0.005932245094882164,0.005932245094882164,,,,,False,0.005932217401250338,[0.005932]
leaderless,C3_lider_curta,15,pv2,816,28.12494777047007,28.12494777047007,0.0,0.0,1.0386370242003247,1.0386370242003247,1.0387127583056504,1.0502955100132891,1.0,True,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,15,pv1,824,33.74993265576544,33.74993265576544,0.0,0.0,1.0361657626140055,1.0361657626140055,1.0387127583056504,1.0502955100132891,2.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,15,pv3,828,22.499954834109634,22.499954834109634,0.0,0.0,1.0359378482600161,1.0359378482600161,1.0387127583056504,1.0502955100132891,3.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,15,pv4,830,29.24993235059054,29.24993235059054,0.0,0.0,1.0302157541130381,1.0302157541130381,1.0387127583056504,1.0502955100132891,4.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,15,pv5,850,20.249962546409698,20.249962546409698,0.0,0.0,1.0387127583056504,1.0387127583056504,1.0387127583056504,1.0502955100132891,5.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,15,pv6,832,25.874924488489185,25.874924488489185,0.0,0.0,1.0199321297314483,1.0199321297314483,1.0387127583056504,1.0502955100132891,6.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,16,pv2,816,3.1250322945966156,3.1250322945966156,0.0,0.0,1.0394703803118939,1.0394703803118939,1.0395419414769755,1.0504162382879945,1.0,True,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,16,pv1,824,3.7500421409592146,3.7500421409592146,0.0,0.0,1.037249237228996,1.037249237228996,1.0395419414769755,1.0504162382879945,2.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,16,pv3,828,2.5000282767909323,2.5000282767909323,0.0,0.0,1.0370563779560686,1.0370563779560686,1.0395419414769755,1.0504162382879945,3.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,16,pv4,830,3.250042548739909,3.250042548739909,0.0,0.0,1.032388850852863,1.032388850852863,1.0395419414769755,1.0504162382879945,4.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,16,pv5,850,2.250023159170765,2.250023159170765,0.0,0.0,1.0395419414769755,1.0395419414769755,1.0395419414769755,1.0504162382879945,5.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,16,pv6,832,2.875047132931354,2.875047132931354,0.0,0.0,1.024446903547255,1.024446903547255,1.0395419414769755,1.0504162382879945,6.0,False,0.0,0.0,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,0.0,[0.0]
leaderless,C3_lider_curta,17,pv2,816,-0.0,-0.0,0.0,0.0,1.0319530456641133,1.0319530456641133,1.0320537436109638,1.0501995250985579,1.0,True,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,17,pv1,824,-0.0,-0.0,0.0,0.0,1.0288097422283975,1.0288097422283975,1.0320537436109638,1.0501995250985579,2.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,17,pv3,828,-0.0,-0.0,0.0,0.0,1.0285410077167667,1.0285410077167667,1.0320537436109638,1.0501995250985579,3.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
leaderless,C3_lider_curta,17,pv4,830,-0.0,-0.0,0.0,0.0,1.0220651174905713,1.0220651174905713,1.0320537436109638,1.0501995250985579,4.0,False,0.0,,0.0,sem_sobretensao,sem_sobretensao,True,True,False,0.0,0.0,,,,,False,,[null]
