arquitetura,cenario,hora,agente,barra,potencia_disponivel_kw,potencia_gerada_kw,potencia_cortada_kw,fracao_de_curtailment_rho,tensao_inicial_pu,tensao_final_pu,tensao_maxima_barras_pv_pu,tensao_maxima_rede_pu,posicao_no_grafo,eh_lider,particao_final,razao_de_curtailment_r,iteracoes,status,violacao_real_apos_controle,sigma_r_global_hora,sigma_r_por_particao_hora
leader_follower,C3_naolider_longa,21,pv2,816,-0.0,-0.0,0.0,0.0,1.0061895964378378,1.0061895964378378,1.0063905442901253,1.0494156571369113,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,21,pv1,824,-0.0,-0.0,0.0,0.0,0.9998296239446813,0.9998296239446813,1.0063905442901253,1.0494156571369113,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,21,pv3,828,-0.0,-0.0,0.0,0.0,0.9992900728255069,0.9992900728255069,1.0063905442901253,1.0494156571369113,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,21,pv4,830,-0.0,-0.0,0.0,0.0,0.9862707730472382,0.9862707730472382,1.0063905442901253,1.0494156571369113,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,21,pv5,850,-0.0,-0.0,0.0,0.0,1.0063905442901253,1.0063905442901253,1.0063905442901253,1.0494156571369113,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,21,pv6,832,-0.0,-0.0,0.0,0.0,0.963565563609644,0.963565563609644,1.0063905442901253,1.0494156571369113,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,22,pv2,816,-0.0,-0.0,0.0,0.0,1.005861808419378,1.005861808419378,1.0060640314884584,1.049405687339917,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,22,pv1,824,-0.0,-0.0,0.0,0.0,0.9994609737243804,0.9994609737243804,1.0060640314884584,1.049405687339917,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,22,pv3,828,-0.0,-0.0,0.0,0.0,0.998917981930852,0.998917981930852,1.0060640314884584,1.049405687339917,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,22,pv4,830,-0.0,-0.0,0.0,0.0,0.9858155814373928,0.9858155814373928,1.0060640314884584,1.049405687339917,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,22,pv5,850,-0.0,-0.0,0.0,0.0,1.0060640314884584,1.0060640314884584,1.0060640314884584,1.049405687339917,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,22,pv6,832,-0.0,-0.0,0.0,0.0,0.9629627164790315,0.9629627164790315,1.0060640314884584,1.049405687339917,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,23,pv2,816,-0.0,-0.0,0.0,0.0,1.0157857990852877,1.0157857990852877,1.0159494099998208,1.0497076999321218,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,23,pv1,824,-0.0,-0.0,0.0,0.0,1.0106227444912799,1.0106227444912799,1.0159494099998208,1.0497076999321218,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,23,pv3,828,-0.0,-0.0,0.0,0.0,1.010183972127752,1.010183972127752,1.0159494099998208,1.0497076999321218,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,23,pv4,830,-0.0,-0.0,0.0,0.0,0.9995990501550605,0.9995990501550605,1.0159494099998208,1.0497076999321218,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,23,pv5,850,-0.0,-0.0,0.0,0.0,1.0159494099998208,1.0159494099998208,1.0159494099998208,1.0497076999321218,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leader_follower,C3_naolider_longa,23,pv6,832,-0.0,-0.0,0.0,0.0,0.9812181271943435,0.9812181271943435,1.0159494099998208,1.0497076999321218,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,0,pv2,816,-0.0,-0.0,0.0,0.0,1.0450262948633384,1.0450262948633384,1.0450761113146874,1.0505970659065018,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,0,pv1,824,-0.0,-0.0,0.0,0.0,1.0435191673339033,1.0435191673339033,1.0450761113146874,1.0505970659065018,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,0,pv3,828,-0.0,-0.0,0.0,0.0,1.0433881517951473,1.0433881517951473,1.0450761113146874,1.0505970659065018,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,0,pv4,830,-0.0,-0.0,0.0,0.0,1.0402417834114022,1.0402417834114022,1.0450761113146874,1.0505970659065018,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,0,pv5,850,-0.0,-0.0,0.0,0.0,1.0450761113146874,1.0450761113146874,1.0450761113146874,1.0505970659065018,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,0,pv6,832,-0.0,-0.0,0.0,0.0,1.035054528358762,1.035054528358762,1.0450761113146874,1.0505970659065018,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,1,pv2,816,-0.0,-0.0,0.0,0.0,1.045026590394128,1.045026590394128,1.0450764055625177,1.0505970903489996,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,1,pv1,824,-0.0,-0.0,0.0,0.0,1.0435194971179793,1.0435194971179793,1.0450764055625177,1.0505970903489996,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,1,pv3,828,-0.0,-0.0,0.0,0.0,1.043388484707053,1.043388484707053,1.0450764055625177,1.0505970903489996,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,1,pv4,830,-0.0,-0.0,0.0,0.0,1.0402421909746449,1.0402421909746449,1.0450764055625177,1.0505970903489996,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,1,pv5,850,-0.0,-0.0,0.0,0.0,1.0450764055625177,1.0450764055625177,1.0450764055625177,1.0505970903489996,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,1,pv6,832,-0.0,-0.0,0.0,0.0,1.035055078078631,1.035055078078631,1.0450764055625177,1.0505970903489996,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,2,pv2,816,-0.0,-0.0,0.0,0.0,1.044957170134863,1.044957170134863,1.0450072554978005,1.050594980095696,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,2,pv1,824,-0.0,-0.0,0.0,0.0,1.0434413812534848,1.0434413812534848,1.0450072554978005,1.050594980095696,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,2,pv3,828,-0.0,-0.0,0.0,0.0,1.0433096369965245,1.0433096369965245,1.0450072554978005,1.050594980095696,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,2,pv4,830,-0.0,-0.0,0.0,0.0,1.0401456464219776,1.0401456464219776,1.0450072554978005,1.050594980095696,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,2,pv5,850,-0.0,-0.0,0.0,0.0,1.0450072554978005,1.0450072554978005,1.0450072554978005,1.050594980095696,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,2,pv6,832,-0.0,-0.0,0.0,0.0,1.0349271785104097,1.0349271785104097,1.0450072554978005,1.050594980095696,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,3,pv2,816,-0.0,-0.0,0.0,0.0,1.0449571021647743,1.0449571021647743,1.045007187805771,1.0505949776249721,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,3,pv1,824,-0.0,-0.0,0.0,0.0,1.0434413052741978,1.0434413052741978,1.045007187805771,1.0505949776249721,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,3,pv3,828,-0.0,-0.0,0.0,0.0,1.0433095603397917,1.0433095603397917,1.045007187805771,1.0505949776249721,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,3,pv4,830,-0.0,-0.0,0.0,0.0,1.04014555352833,1.04014555352833,1.045007187805771,1.0505949776249721,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,3,pv5,850,-0.0,-0.0,0.0,0.0,1.045007187805771,1.045007187805771,1.045007187805771,1.0505949776249721,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,3,pv6,832,-0.0,-0.0,0.0,0.0,1.034927055347267,1.034927055347267,1.045007187805771,1.0505949776249721,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,4,pv2,816,-0.0,-0.0,0.0,0.0,1.0450265231229214,1.0450265231229214,1.0450763385661972,1.0505970879234297,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,4,pv1,824,-0.0,-0.0,0.0,0.0,1.0435194219130088,1.0435194219130088,1.0450763385661972,1.0505970879234297,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,4,pv3,828,-0.0,-0.0,0.0,0.0,1.043388408831456,1.043388408831456,1.0450763385661972,1.0505970879234297,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,4,pv4,830,-0.0,-0.0,0.0,0.0,1.040242099025251,1.040242099025251,1.0450763385661972,1.0505970879234297,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,4,pv5,850,-0.0,-0.0,0.0,0.0,1.0450763385661972,1.0450763385661972,1.0450763385661972,1.0505970879234297,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,4,pv6,832,-0.0,-0.0,0.0,0.0,1.035054956170033,1.035054956170033,1.0450763385661972,1.0505970879234297,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,5,pv2,816,-0.0,-0.0,0.0,0.0,1.046437942275659,1.046437942275659,1.0464804756969754,1.0506393917986803,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,5,pv1,824,-0.0,-0.0,0.0,0.0,1.0450850714048536,1.0450850714048536,1.0464804756969754,1.0506393917986803,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,5,pv3,828,-0.0,-0.0,0.0,0.0,1.044968726726859,1.044968726726859,1.0464804756969754,1.0506393917986803,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,5,pv4,830,-0.0,-0.0,0.0,0.0,1.0421771197491476,1.0421771197491476,1.0464804756969754,1.0506393917986803,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,5,pv5,850,-0.0,-0.0,0.0,0.0,1.0464804756969754,1.0464804756969754,1.0464804756969754,1.0506393917986803,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,5,pv6,832,-0.0,-0.0,0.0,0.0,1.0376184354041749,1.0376184354041749,1.0464804756969754,1.0506393917986803,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C0,6,pv2,816,15.625241782068512,15.625241782068512,0.0,0.0,1.04834074378191,1.04834074378191,1.048378245454802,1.0506384889471005,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,6,pv1,824,18.7503236717592,18.7503236717592,0.0,0.0,1.047157904836951,1.047157904836951,1.048378245454802,1.0506384889471005,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,6,pv3,828,12.50021771214404,12.50021771214404,0.0,0.0,1.047045538729875,1.047045538729875,1.048378245454802,1.0506384889471005,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,6,pv4,830,16.250349249231206,16.250349249231206,0.0,0.0,1.044222209515069,1.044222209515069,1.048378245454802,1.0506384889471005,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,6,pv5,850,11.250173385025839,11.250173385025839,0.0,0.0,1.048378245454802,1.048378245454802,1.048378245454802,1.0506384889471005,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,6,pv6,832,14.375428037447021,14.375428037447021,0.0,0.0,1.039316562019864,1.039316562019864,1.048378245454802,1.0506384889471005,6.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,7,pv2,816,46.87517293313687,18.61656406956319,28.258608863573677,0.602848037542058,1.0562538666391135,1.050465171521414,1.050494507792812,1.0507967743424311,1.0,True,0.0,0.602848098371434,112.0,convergiu,False,0.0056286640961100256,[0.005629]
leaderless,C0,7,pv1,824,56.250221496230566,22.921835003297264,33.328386492933305,0.592502246903585,1.0558852978158422,1.0495318067162605,1.050494507792812,1.0507967743424311,2.0,False,0.0,0.5925023156605117,112.0,convergiu,False,0.0056286640961100256,[0.005629]
leaderless,C0,7,pv3,828,37.500148594787916,15.481335540840464,22.018813053947454,0.5871659512264399,1.0558243986090114,1.0494385326020441,1.050494507792812,1.0507967743424311,3.0,False,0.0,0.587166021443654,112.0,convergiu,False,0.0056286640961100256,[0.005629]
leaderless,C0,7,pv4,830,48.75022589866943,20.13155181869795,28.618674079971477,0.5870469196895914,1.053993713057545,1.0470467783556865,1.050494507792812,1.0507967743424311,4.0,False,0.0,0.5870470044478827,112.0,convergiu,False,0.0056286640961100256,[0.005629]
leaderless,C0,7,pv5,850,33.750124023076154,13.764232247532373,19.98589177554378,0.5921723328190822,1.0562616463457974,1.050494507792812,1.050494507792812,1.0507967743424311,5.0,False,0.0,0.5921723950370884,112.0,convergiu,False,0.0056286640961100256,[0.005629]
leaderless,C0,7,pv6,832,43.12526281682057,17.815542567425307,25.309720249395266,0.5868883730660004,1.0502737503980755,1.0428373103003945,1.050494507792812,1.0507967743424311,6.0,False,0.0,0.5868884870777753,112.0,convergiu,False,0.0056286640961100256,[0.005629]
leaderless,C0,8,pv2,816,85.4169951835115,37.76369215885461,47.65330302465689,0.5578900824506678,1.0600225764112021,1.050458782286314,1.0504888723268424,1.050777351199327,1.0,True,0.0,0.5578901824195247,71.0,convergiu,False,0.006457782905362156,[0.006458]
leaderless,C0,8,pv1,824,102.50042182299924,46.50469541301432,55.995726409984925,0.5462974088245542,1.0599113579217716,1.049413393888299,1.0504888723268424,1.050777351199327,2.0,False,0.0,0.5462975216500084,71.0,convergiu,False,0.006457782905362156,[0.006458]
leaderless,C0,8,pv3,828,68.33361550646671,31.40982521315692,36.92379029330979,0.5403458040053035,1.0598511737996503,1.0492998340560133,1.0504888723268424,1.050777351199327,3.0,False,0.0,0.5403459193493945,71.0,convergiu,False,0.006457782905362156,[0.006458]
leaderless,C0,8,pv4,830,88.83371850555443,40.87413459822218,47.95958390733225,0.5398802600781691,1.0577281150251405,1.0462548269136773,1.0504888723268424,1.050777351199327,4.0,False,0.0,0.5398804048074778,71.0,convergiu,False,0.006457782905362156,[0.006458]
leaderless,C0,8,pv5,850,61.500235620248716,27.97946767135111,33.52076794889761,0.545050946702838,1.060016924979191,1.0504888723268424,1.0504888723268424,1.050777351199327,5.0,False,0.0,0.5450510491680299,71.0,convergiu,False,0.006457782905362156,[0.006458]
leaderless,C0,8,pv6,832,78.58368138197022,36.21947713094316,42.36420425102706,0.5390965020494826,1.0527861135197871,1.0405174242811683,1.0504888723268424,1.050777351199327,6.0,False,0.0,0.5390967120146506,71.0,convergiu,False,0.006457782905362156,[0.006458]
leaderless,C0,9,pv2,816,109.37601310477916,43.856617468068166,65.519395636711,0.5990288168023001,1.0634560310644599,1.0504551926328072,1.050485530723397,1.050768760393735,1.0,True,0.0,0.5990289257841684,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C0,9,pv1,824,131.25131079088757,54.29578728986202,76.95552350102555,0.5863218189256968,1.063645008559301,1.0493740704654682,1.050485530723397,1.050768760393735,2.0,False,0.0,0.5863219425185989,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C0,9,pv3,828,87.50087713617727,36.760411438825486,50.74046569735178,0.5798850968194208,1.0635972316987172,1.0492539096696072,1.050485530723397,1.050768760393735,3.0,False,0.0,0.5798852235319264,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C0,9,pv4,830,113.75120271145519,47.88275526563715,65.86844744581805,0.5790569900714881,1.0615841263923187,1.045994617760852,1.050485530723397,1.050768760393735,4.0,False,0.0,0.5790571517111954,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C0,9,pv5,850,78.75072660212736,32.74787341046579,46.002853191661565,0.5841577127098435,1.0634377085194273,1.050485530723397,1.050485530723397,1.050768760393735,5.0,False,0.0,0.5841578252868952,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C0,9,pv6,832,100.626082698693,42.51932947956681,58.10675321912619,0.5774519620584213,1.0564042287004576,1.0397522203228988,1.050485530723397,1.050768760393735,6.0,False,0.0,0.5774522038497373,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C0,10,pv2,816,122.91832475882173,50.1165549558642,72.80176980295752,0.5922774802159357,1.0647988826989685,1.0504518500632614,1.0504824306221754,1.0507600456920705,1.0,True,0.0,0.5922775952715107,54.0,convergiu,False,0.0077318478935806114,[0.007732]
leaderless,C0,10,pv1,824,147.50215670576648,62.11160573617228,85.3905509695942,0.578910394430037,1.0650831816200754,1.0493343278401293,1.0504824306221754,1.0507600456920705,2.0,False,0.0,0.578910524948656,54.0,convergiu,False,0.0077318478935806114,[0.007732]
leaderless,C0,10,pv3,828,98.3347767771465,42.067568815233955,56.26720796191255,0.572200361214437,1.0650361551409917,1.0492075005420451,1.0504824306221754,1.0507600456920705,3.0,False,0.0,0.5722004951455723,54.0,convergiu,False,0.0077318478935806114,[0.007732]
leaderless,C0,10,pv4,830,127.83531369216502,54.82368897945371,73.0116247127113,0.5711379771205376,1.0629336672519722,1.0457327754361543,1.0504824306221754,1.0507600456920705,4.0,False,0.0,0.5711381511413004,54.0,convergiu,False,0.0077318478935806114,[0.007732]
leaderless,C0,10,pv5,850,88.50118918741761,37.51034652580507,50.99084266161254,0.5761598526135033,1.0647757090247296,1.0504824306221754,1.0504824306221754,1.0507600456920705,5.0,False,0.0,0.5761599717448995,54.0,convergiu,False,0.0077318478935806114,[0.007732]
leaderless,C0,10,pv6,832,113.08509904362478,48.742817732641846,64.34228131098294,0.5689719639481498,1.0573508157047877,1.0389844746368686,1.0504824306221754,1.0507600456920705,6.0,False,0.0,0.5689722329036618,54.0,convergiu,False,0.0077318478935806114,[0.007732]
leaderless,C0,11,pv2,816,125.00095889969347,69.85159573805191,55.14936316164156,0.44119140547135227,1.061235775264823,1.0504631344876914,1.0504943244115932,1.0507403164228017,1.0,True,0.0,0.4411915208258198,52.0,convergiu,False,0.007857176332905847,[0.007857]
leaderless,C0,11,pv1,824,150.0012377760028,85.8668807810088,64.134356994994,0.42755872272650564,1.0610597802164414,1.049235439057608,1.0504943244115932,1.0507403164228017,2.0,False,0.0,0.42755885181938286,52.0,convergiu,False,0.007857176332905847,[0.007857]
leaderless,C0,11,pv3,828,100.000827573437,57.932451159995296,42.0683764134417,0.42068015040870144,1.0609726006840685,1.0490884003336867,1.0504943244115932,1.0507403164228017,3.0,False,0.0,0.4206802826961427,52.0,convergiu,False,0.007857176332905847,[0.007857]
leaderless,C0,11,pv4,830,130.00110072860343,75.44763183212365,54.553468896479785,0.4196383284400232,1.0578779565190026,1.044962792335708,1.0504943244115932,1.0507403164228017,4.0,False,0.0,0.4196385152950992,52.0,convergiu,False,0.007857176332905847,[0.007857]
leaderless,C0,11,pv5,850,90.00068771398783,51.76426062970263,38.2364270842852,0.42484582520480235,1.0612265552256221,1.0504943244115932,1.0504943244115932,1.0507403164228017,5.0,False,0.0,0.42484594346430227,52.0,convergiu,False,0.007857176332905847,[0.007857]
leaderless,C0,11,pv6,832,115.00091069510312,66.97571583684709,48.02519485825603,0.41760675491290355,1.050489345350588,1.036691657278882,1.0504943244115932,1.0507403164228017,6.0,False,0.0,0.41760708300461313,52.0,convergiu,False,0.007857176332905847,[0.007857]
leaderless,C0,12,pv2,816,114.58396778268273,73.41529493210547,41.168672850577266,0.3592881368358903,1.0584759980523872,1.0504644472196398,1.050495732525448,1.0507366305200148,1.0,True,0.0,0.35928824640334334,54.0,convergiu,False,0.007378821429494367,[0.007379]
leaderless,C0,12,pv1,824,137.50081169881727,89.88317696278453,47.61763473603274,0.34630790458179694,1.058009502184281,1.049217188248145,1.050495732525448,1.0507366305200148,2.0,False,0.0,0.34630802645976183,54.0,convergiu,False,0.007378821429494367,[0.007379]
leaderless,C0,12,pv3,828,91.66720981718294,60.52871081789753,31.138498999285403,0.33969057883590625,1.057903371549891,1.0490666577197334,1.050495732525448,1.0507366305200148,3.0,False,0.0,0.3396907035938659,54.0,convergiu,False,0.007378821429494367,[0.007379]
leaderless,C0,12,pv4,830,119.16742071272455,78.7841322155988,40.38328849712575,0.3388784177239925,1.0544313943894756,1.044830068015459,1.050495732525448,1.0507366305200148,4.0,False,0.0,0.33887859832493356,54.0,convergiu,False,0.007378821429494367,[0.007379]
leaderless,C0,12,pv5,850,82.50045501033615,54.106673889834,28.393781120502155,0.34416503400948983,1.0584772347635698,1.050495732525448,1.050495732525448,1.0507366305200148,5.0,False,0.0,0.3441651457188304,54.0,convergiu,False,0.007378821429494367,[0.007379]
leaderless,C0,12,pv6,832,105.41738626804569,69.84755106613314,35.569835201912554,0.3374187309590634,1.0465580380118673,1.036302396711584,1.050495732525448,1.0507366305200148,6.0,False,0.0,0.3374190582895769,54.0,convergiu,False,0.007378821429494367,[0.007379]
leaderless,C0,13,pv2,816,91.6669843700342,67.30899929013151,24.35798507990269,0.2657224424441235,1.055190830016416,1.0504611846929535,1.0504922640177414,1.0507436936124215,1.0,True,0.0,0.2657225526431224,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C0,13,pv1,824,110.00040441486041,82.06444894084987,27.93595547401054,0.25396217556205974,1.0544374798981613,1.0492483036930842,1.0504922640177414,1.0507436936124215,2.0,False,0.0,0.2539622978898481,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C0,13,pv3,828,73.33360442743492,55.15417587309388,18.179428554341044,0.24790025721029488,1.0543195760670532,1.0491042757342546,1.0504922640177414,1.0507436936124215,3.0,False,0.0,0.24790038204558668,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C0,13,pv4,830,95.33373708087285,71.74546063071513,23.58827645015772,0.2474282509057384,1.050745501940547,1.0450798551321032,1.0504922640177414,1.0507436936124215,4.0,False,0.0,0.2474284253658018,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C0,13,pv5,850,66.00022784146515,49.32287558850596,16.67735225295919,0.25268617132912674,1.0552041870019553,1.0504922640177414,1.0504922640177414,1.0507436936124215,5.0,False,0.0,0.2526862830385794,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C0,13,pv6,832,84.33378907349129,63.52884652165234,20.80494255183895,0.2466972893240328,1.0431065535815973,1.0370543284934863,1.0504922640177414,1.0507436936124215,6.0,False,0.0,0.2466975903775511,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C0,14,pv2,816,62.500202384307045,51.34325755776753,11.156944826539515,0.17851042812954396,1.0526136226473173,1.0504672779172317,1.0504977861724876,1.0507655989240534,1.0,True,0.0,0.17851053918092388,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C0,14,pv1,824,75.00026022049671,62.4245174479868,12.575742772509912,0.1676758650838059,1.0516996381470516,1.0493458299364011,1.0504977861724876,1.0507655989240534,2.0,False,0.0,0.16767598853041185,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C0,14,pv3,828,50.00017464108202,41.896386337696924,8.103788303385095,0.16207507442450148,1.0515841347802244,1.0492185478025788,1.0504977861724876,1.0507655989240534,3.0,False,0.0,0.16207519996793607,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C0,14,pv4,830,65.000269565776,54.47897035441216,10.521299211363832,0.1618653067961249,1.0483035673740262,1.0457345610855262,1.0504977861724876,1.0507655989240534,4.0,False,0.0,0.16186547043034907,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C0,14,pv5,850,45.00014513832716,37.480902426660364,7.519242711666799,0.16709363140731331,1.0526360952837719,1.0504977861724876,1.0504977861724876,1.0507655989240534,5.0,False,0.0,0.1670937435546751,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C0,14,pv6,832,57.50032271332255,48.208838644062105,9.291484069260441,0.1615898667333971,1.041720637091087,1.038975961817025,1.0504977861724876,1.0507655989240534,6.0,False,0.0,0.16159012038218787,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C0,15,pv2,816,28.12494777047005,28.12494777047005,0.0,0.0,1.0386370242003247,1.0386370242003247,1.0387127583056501,1.0502955100132891,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,15,pv1,824,33.74993265576542,33.74993265576542,0.0,0.0,1.0361657626140055,1.0361657626140055,1.0387127583056501,1.0502955100132891,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,15,pv3,828,22.499954834109623,22.499954834109623,0.0,0.0,1.0359378482600161,1.0359378482600161,1.0387127583056501,1.0502955100132891,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,15,pv4,830,29.24993235059052,29.24993235059052,0.0,0.0,1.0302157541130381,1.0302157541130381,1.0387127583056501,1.0502955100132891,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,15,pv5,850,20.24996254640969,20.24996254640969,0.0,0.0,1.0387127583056501,1.0387127583056501,1.0387127583056501,1.0502955100132891,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,15,pv6,832,25.874924488489178,25.874924488489178,0.0,0.0,1.0199321297314488,1.0199321297314488,1.0387127583056501,1.0502955100132891,6.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,16,pv2,816,3.1250322945966147,3.1250322945966147,0.0,0.0,1.0394703803118943,1.0394703803118943,1.0395419414769758,1.0504162382879947,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,16,pv1,824,3.7500421409592146,3.7500421409592146,0.0,0.0,1.0372492372289965,1.0372492372289965,1.0395419414769758,1.0504162382879947,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,16,pv3,828,2.500028276790932,2.500028276790932,0.0,0.0,1.0370563779560689,1.0370563779560689,1.0395419414769758,1.0504162382879947,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,16,pv4,830,3.250042548739909,3.250042548739909,0.0,0.0,1.0323888508528631,1.0323888508528631,1.0395419414769758,1.0504162382879947,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C0,16,pv5,850,2.2500231591707642,2.2500231591707642,0.0,0.0,1.0395419414769758,1.0395419414769758,1.0395419414769758,1.0504162382879947,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
